Date,Year,Month,Day,Day_of_Week,Sensor_ID,Sensor_Name,Daily_Counts
3/6/2019,2019,March,6,Wednesday,2,Bourke Street Mall (South),22447
3/7/2019,2019,March,7,Thursday,2,Bourke Street Mall (South),24932
3/8/2019,2019,March,8,Friday,2,Bourke Street Mall (South),27380
3/9/2019,2019,March,9,Saturday,2,Bourke Street Mall (South),25243
3/10/2019,2019,March,10,Sunday,2,Bourke Street Mall (South),22408
3/11/2019,2019,March,11,Monday,2,Bourke Street Mall (South),19283
3/12/2019,2019,March,12,Tuesday,2,Bourke Street Mall (South),21265
3/13/2019,2019,March,13,Wednesday,2,Bourke Street Mall (South),22168
3/14/2019,2019,March,14,Thursday,2,Bourke Street Mall (South),24884
3/15/2019,2019,March,15,Friday,2,Bourke Street Mall (South),29205
3/16/2019,2019,March,16,Saturday,2,Bourke Street Mall (South),24991
3/17/2019,2019,March,17,Sunday,2,Bourke Street Mall (South),18331
3/18/2019,2019,March,18,Monday,2,Bourke Street Mall (South),21826
3/19/2019,2019,March,19,Tuesday,2,Bourke Street Mall (South),20996
3/20/2019,2019,March,20,Wednesday,2,Bourke Street Mall (South),22166
3/21/2019,2019,March,21,Thursday,2,Bourke Street Mall (South),23629
3/22/2019,2019,March,22,Friday,2,Bourke Street Mall (South),27763
3/23/2019,2019,March,23,Saturday,2,Bourke Street Mall (South),23202
3/24/2019,2019,March,24,Sunday,2,Bourke Street Mall (South),18038
3/25/2019,2019,March,25,Monday,2,Bourke Street Mall (South),19949
3/26/2019,2019,March,26,Tuesday,2,Bourke Street Mall (South),21971
3/27/2019,2019,March,27,Wednesday,2,Bourke Street Mall (South),23456
3/28/2019,2019,March,28,Thursday,2,Bourke Street Mall (South),24811
3/29/2019,2019,March,29,Friday,2,Bourke Street Mall (South),26747
3/30/2019,2019,March,30,Saturday,2,Bourke Street Mall (South),23168
3/31/2019,2019,March,31,Sunday,2,Bourke Street Mall (South),18412
4/1/2019,2019,April,1,Monday,2,Bourke Street Mall (South),20473
4/2/2019,2019,April,2,Tuesday,2,Bourke Street Mall (South),21270
4/3/2019,2019,April,3,Wednesday,2,Bourke Street Mall (South),21501
4/4/2019,2019,April,4,Thursday,2,Bourke Street Mall (South),23752
4/5/2019,2019,April,5,Friday,2,Bourke Street Mall (South),27143
4/6/2019,2019,April,6,Saturday,2,Bourke Street Mall (South),26334
4/7/2019,2019,April,7,Sunday,2,Bourke Street Mall (South),20471
4/8/2019,2019,April,8,Monday,2,Bourke Street Mall (South),22378
4/9/2019,2019,April,9,Tuesday,2,Bourke Street Mall (South),23400
4/10/2019,2019,April,10,Wednesday,2,Bourke Street Mall (South),25356
4/11/2019,2019,April,11,Thursday,2,Bourke Street Mall (South),26853
4/12/2019,2019,April,12,Friday,2,Bourke Street Mall (South),31232
4/13/2019,2019,April,13,Saturday,2,Bourke Street Mall (South),26628
4/14/2019,2019,April,14,Sunday,2,Bourke Street Mall (South),20668
4/15/2019,2019,April,15,Monday,2,Bourke Street Mall (South),23940
4/16/2019,2019,April,16,Tuesday,2,Bourke Street Mall (South),24432
4/17/2019,2019,April,17,Wednesday,2,Bourke Street Mall (South),24856
4/18/2019,2019,April,18,Thursday,2,Bourke Street Mall (South),30402
4/19/2019,2019,April,19,Friday,2,Bourke Street Mall (South),14571
4/20/2019,2019,April,20,Saturday,2,Bourke Street Mall (South),28738
4/21/2019,2019,April,21,Sunday,2,Bourke Street Mall (South),20891
4/22/2019,2019,April,22,Monday,2,Bourke Street Mall (South),20211
4/23/2019,2019,April,23,Tuesday,2,Bourke Street Mall (South),23088
4/24/2019,2019,April,24,Wednesday,2,Bourke Street Mall (South),24729
4/25/2019,2019,April,25,Thursday,2,Bourke Street Mall (South),20191
4/26/2019,2019,April,26,Friday,2,Bourke Street Mall (South),25992
4/27/2019,2019,April,27,Saturday,2,Bourke Street Mall (South),21556
4/28/2019,2019,April,28,Sunday,2,Bourke Street Mall (South),15577
4/29/2019,2019,April,29,Monday,2,Bourke Street Mall (South),19107
4/30/2019,2019,April,30,Tuesday,2,Bourke Street Mall (South),19369
5/1/2019,2019,May,1,Wednesday,2,Bourke Street Mall (South),22577
5/2/2019,2019,May,2,Thursday,2,Bourke Street Mall (South),21710
5/3/2019,2019,May,3,Friday,2,Bourke Street Mall (South),26620
5/4/2019,2019,May,4,Saturday,2,Bourke Street Mall (South),23216
5/5/2019,2019,May,5,Sunday,2,Bourke Street Mall (South),17911
5/6/2019,2019,May,6,Monday,2,Bourke Street Mall (South),19358
5/7/2019,2019,May,7,Tuesday,2,Bourke Street Mall (South),20542
5/8/2019,2019,May,8,Wednesday,2,Bourke Street Mall (South),20158
5/9/2019,2019,May,9,Thursday,2,Bourke Street Mall (South),21787
5/10/2019,2019,May,10,Friday,2,Bourke Street Mall (South),21557
5/11/2019,2019,May,11,Saturday,2,Bourke Street Mall (South),22393
5/12/2019,2019,May,12,Sunday,2,Bourke Street Mall (South),17423
5/13/2019,2019,May,13,Monday,2,Bourke Street Mall (South),19379
5/14/2019,2019,May,14,Tuesday,2,Bourke Street Mall (South),19267
5/15/2019,2019,May,15,Wednesday,2,Bourke Street Mall (South),19945
5/16/2019,2019,May,16,Thursday,2,Bourke Street Mall (South),20930
5/17/2019,2019,May,17,Friday,2,Bourke Street Mall (South),25616
5/18/2019,2019,May,18,Saturday,2,Bourke Street Mall (South),23199
5/19/2019,2019,May,19,Sunday,2,Bourke Street Mall (South),18301
5/20/2019,2019,May,20,Monday,2,Bourke Street Mall (South),19501
5/21/2019,2019,May,21,Tuesday,2,Bourke Street Mall (South),19493
5/22/2019,2019,May,22,Wednesday,2,Bourke Street Mall (South),21100
5/23/2019,2019,May,23,Thursday,2,Bourke Street Mall (South),22274
5/24/2019,2019,May,24,Friday,2,Bourke Street Mall (South),25392
5/25/2019,2019,May,25,Saturday,2,Bourke Street Mall (South),22460
5/26/2019,2019,May,26,Sunday,2,Bourke Street Mall (South),17495
5/27/2019,2019,May,27,Monday,2,Bourke Street Mall (South),17751
5/28/2019,2019,May,28,Tuesday,2,Bourke Street Mall (South),18848
5/29/2019,2019,May,29,Wednesday,2,Bourke Street Mall (South),17955
5/30/2019,2019,May,30,Thursday,2,Bourke Street Mall (South),21273
5/31/2019,2019,May,31,Friday,2,Bourke Street Mall (South),23775
6/1/2019,2019,June,1,Saturday,2,Bourke Street Mall (South),23048
6/2/2019,2019,June,2,Sunday,2,Bourke Street Mall (South),17258
6/3/2019,2019,June,3,Monday,2,Bourke Street Mall (South),17524
6/4/2019,2019,June,4,Tuesday,2,Bourke Street Mall (South),19757
6/5/2019,2019,June,5,Wednesday,2,Bourke Street Mall (South),20503
6/6/2019,2019,June,6,Thursday,2,Bourke Street Mall (South),22511
6/7/2019,2019,June,7,Friday,2,Bourke Street Mall (South),26530
6/8/2019,2019,June,8,Saturday,2,Bourke Street Mall (South),24488
6/9/2019,2019,June,9,Sunday,2,Bourke Street Mall (South),21433
6/10/2019,2019,June,10,Monday,2,Bourke Street Mall (South),18106
6/11/2019,2019,June,11,Tuesday,2,Bourke Street Mall (South),19686
6/12/2019,2019,June,12,Wednesday,2,Bourke Street Mall (South),17648
6/13/2019,2019,June,13,Thursday,2,Bourke Street Mall (South),21576
6/14/2019,2019,June,14,Friday,2,Bourke Street Mall (South),24061
6/15/2019,2019,June,15,Saturday,2,Bourke Street Mall (South),21924
6/16/2019,2019,June,16,Sunday,2,Bourke Street Mall (South),16701
6/17/2019,2019,June,17,Monday,2,Bourke Street Mall (South),19608
6/18/2019,2019,June,18,Tuesday,2,Bourke Street Mall (South),17343
6/19/2019,2019,June,19,Wednesday,2,Bourke Street Mall (South),19496
6/20/2019,2019,June,20,Thursday,2,Bourke Street Mall (South),20553
6/21/2019,2019,June,21,Friday,2,Bourke Street Mall (South),25452
6/22/2019,2019,June,22,Saturday,2,Bourke Street Mall (South),21666
6/23/2019,2019,June,23,Sunday,2,Bourke Street Mall (South),15751
6/24/2019,2019,June,24,Monday,2,Bourke Street Mall (South),18923
6/25/2019,2019,June,25,Tuesday,2,Bourke Street Mall (South),20142
6/26/2019,2019,June,26,Wednesday,2,Bourke Street Mall (South),21155
6/27/2019,2019,June,27,Thursday,2,Bourke Street Mall (South),23278
6/28/2019,2019,June,28,Friday,2,Bourke Street Mall (South),26054
6/29/2019,2019,June,29,Saturday,2,Bourke Street Mall (South),19702
6/30/2019,2019,June,30,Sunday,2,Bourke Street Mall (South),19292
7/1/2019,2019,July,1,Monday,2,Bourke Street Mall (South),20787
7/2/2019,2019,July,2,Tuesday,2,Bourke Street Mall (South),20841
7/3/2019,2019,July,3,Wednesday,2,Bourke Street Mall (South),23038
7/4/2019,2019,July,4,Thursday,2,Bourke Street Mall (South),24173
7/5/2019,2019,July,5,Friday,2,Bourke Street Mall (South),28850
7/6/2019,2019,July,6,Saturday,2,Bourke Street Mall (South),24719
7/7/2019,2019,July,7,Sunday,2,Bourke Street Mall (South),19027
7/8/2019,2019,July,8,Monday,2,Bourke Street Mall (South),23842
7/9/2019,2019,July,9,Tuesday,2,Bourke Street Mall (South),23634
7/10/2019,2019,July,10,Wednesday,2,Bourke Street Mall (South),23975
7/11/2019,2019,July,11,Thursday,2,Bourke Street Mall (South),24961
7/12/2019,2019,July,12,Friday,2,Bourke Street Mall (South),26236
7/13/2019,2019,July,13,Saturday,2,Bourke Street Mall (South),22522
7/14/2019,2019,July,14,Sunday,2,Bourke Street Mall (South),16811
7/15/2019,2019,July,15,Monday,2,Bourke Street Mall (South),20836
7/16/2019,2019,July,16,Tuesday,2,Bourke Street Mall (South),21227
7/17/2019,2019,July,17,Wednesday,2,Bourke Street Mall (South),21725
7/18/2019,2019,July,18,Thursday,2,Bourke Street Mall (South),24379
7/19/2019,2019,July,19,Friday,2,Bourke Street Mall (South),28707
7/20/2019,2019,July,20,Saturday,2,Bourke Street Mall (South),23873
7/21/2019,2019,July,21,Sunday,2,Bourke Street Mall (South),18798
7/22/2019,2019,July,22,Monday,2,Bourke Street Mall (South),20315
7/23/2019,2019,July,23,Tuesday,2,Bourke Street Mall (South),19413
7/24/2019,2019,July,24,Wednesday,2,Bourke Street Mall (South),21591
7/25/2019,2019,July,25,Thursday,2,Bourke Street Mall (South),23108
7/26/2019,2019,July,26,Friday,2,Bourke Street Mall (South),25098
7/27/2019,2019,July,27,Saturday,2,Bourke Street Mall (South),25189
7/28/2019,2019,July,28,Sunday,2,Bourke Street Mall (South),19540
7/29/2019,2019,July,29,Monday,2,Bourke Street Mall (South),20070
7/30/2019,2019,July,30,Tuesday,2,Bourke Street Mall (South),18386
7/31/2019,2019,July,31,Wednesday,2,Bourke Street Mall (South),18659
8/1/2019,2019,August,1,Thursday,2,Bourke Street Mall (South),18174
8/2/2019,2019,August,2,Friday,2,Bourke Street Mall (South),21184
8/3/2019,2019,August,3,Saturday,2,Bourke Street Mall (South),18434
8/4/2019,2019,August,4,Sunday,2,Bourke Street Mall (South),13884
8/5/2019,2019,August,5,Monday,2,Bourke Street Mall (South),16231
8/6/2019,2019,August,6,Tuesday,2,Bourke Street Mall (South),14728
8/7/2019,2019,August,7,Wednesday,2,Bourke Street Mall (South),15839
8/8/2019,2019,August,8,Thursday,2,Bourke Street Mall (South),18577
8/9/2019,2019,August,9,Friday,2,Bourke Street Mall (South),19640
8/10/2019,2019,August,10,Saturday,2,Bourke Street Mall (South),18891
8/11/2019,2019,August,11,Sunday,2,Bourke Street Mall (South),15814
8/12/2019,2019,August,12,Monday,2,Bourke Street Mall (South),19383
8/13/2019,2019,August,13,Tuesday,2,Bourke Street Mall (South),19857
8/14/2019,2019,August,14,Wednesday,2,Bourke Street Mall (South),20806
8/15/2019,2019,August,15,Thursday,2,Bourke Street Mall (South),23073
8/16/2019,2019,August,16,Friday,2,Bourke Street Mall (South),26002
8/17/2019,2019,August,17,Saturday,2,Bourke Street Mall (South),27017
8/18/2019,2019,August,18,Sunday,2,Bourke Street Mall (South),16933
8/19/2019,2019,August,19,Monday,2,Bourke Street Mall (South),19817
8/20/2019,2019,August,20,Tuesday,2,Bourke Street Mall (South),19958
8/21/2019,2019,August,21,Wednesday,2,Bourke Street Mall (South),21044
8/22/2019,2019,August,22,Thursday,2,Bourke Street Mall (South),24477
8/23/2019,2019,August,23,Friday,2,Bourke Street Mall (South),31162
8/24/2019,2019,August,24,Saturday,2,Bourke Street Mall (South),26634
8/25/2019,2019,August,25,Sunday,2,Bourke Street Mall (South),18544
8/26/2019,2019,August,26,Monday,2,Bourke Street Mall (South),20634
8/27/2019,2019,August,27,Tuesday,2,Bourke Street Mall (South),19915
8/28/2019,2019,August,28,Wednesday,2,Bourke Street Mall (South),18424
8/29/2019,2019,August,29,Thursday,2,Bourke Street Mall (South),23813
8/30/2019,2019,August,30,Friday,2,Bourke Street Mall (South),28247
8/31/2019,2019,August,31,Saturday,2,Bourke Street Mall (South),24655
9/1/2019,2019,September,1,Sunday,2,Bourke Street Mall (South),16386
9/2/2019,2019,September,2,Monday,2,Bourke Street Mall (South),20161
9/3/2019,2019,September,3,Tuesday,2,Bourke Street Mall (South),20409
9/4/2019,2019,September,4,Wednesday,2,Bourke Street Mall (South),20952
9/5/2019,2019,September,5,Thursday,2,Bourke Street Mall (South),21671
9/6/2019,2019,September,6,Friday,2,Bourke Street Mall (South),25163
9/7/2019,2019,September,7,Saturday,2,Bourke Street Mall (South),22040
9/8/2019,2019,September,8,Sunday,2,Bourke Street Mall (South),15343
9/9/2019,2019,September,9,Monday,2,Bourke Street Mall (South),18293
9/10/2019,2019,September,10,Tuesday,2,Bourke Street Mall (South),19947
9/11/2019,2019,September,11,Wednesday,2,Bourke Street Mall (South),21668
9/12/2019,2019,September,12,Thursday,2,Bourke Street Mall (South),20950
9/13/2019,2019,September,13,Friday,2,Bourke Street Mall (South),24856
9/14/2019,2019,September,14,Saturday,2,Bourke Street Mall (South),23546
9/15/2019,2019,September,15,Sunday,2,Bourke Street Mall (South),15128
9/16/2019,2019,September,16,Monday,2,Bourke Street Mall (South),19289
9/17/2019,2019,September,17,Tuesday,2,Bourke Street Mall (South),20730
9/18/2019,2019,September,18,Wednesday,2,Bourke Street Mall (South),21551
9/19/2019,2019,September,19,Thursday,2,Bourke Street Mall (South),23457
9/20/2019,2019,September,20,Friday,2,Bourke Street Mall (South),29439
9/21/2019,2019,September,21,Saturday,2,Bourke Street Mall (South),21917
9/22/2019,2019,September,22,Sunday,2,Bourke Street Mall (South),19094
9/23/2019,2019,September,23,Monday,2,Bourke Street Mall (South),21041
9/24/2019,2019,September,24,Tuesday,2,Bourke Street Mall (South),22134
9/25/2019,2019,September,25,Wednesday,2,Bourke Street Mall (South),24128
9/26/2019,2019,September,26,Thursday,2,Bourke Street Mall (South),30160
9/27/2019,2019,September,27,Friday,2,Bourke Street Mall (South),22503
9/28/2019,2019,September,28,Saturday,2,Bourke Street Mall (South),20635
9/29/2019,2019,September,29,Sunday,2,Bourke Street Mall (South),18703
9/30/2019,2019,September,30,Monday,2,Bourke Street Mall (South),22486
10/11/2019,2019,October,11,Friday,2,Bourke Street Mall (South),28063
10/12/2019,2019,October,12,Saturday,2,Bourke Street Mall (South),25974
10/13/2019,2019,October,13,Sunday,2,Bourke Street Mall (South),19378
10/14/2019,2019,October,14,Monday,2,Bourke Street Mall (South),21285
10/15/2019,2019,October,15,Tuesday,2,Bourke Street Mall (South),21138
10/16/2019,2019,October,16,Wednesday,2,Bourke Street Mall (South),20147
10/17/2019,2019,October,17,Thursday,2,Bourke Street Mall (South),21141
10/18/2019,2019,October,18,Friday,2,Bourke Street Mall (South),27276
10/19/2019,2019,October,19,Saturday,2,Bourke Street Mall (South),21958
10/20/2019,2019,October,20,Sunday,2,Bourke Street Mall (South),17713
10/21/2019,2019,October,21,Monday,2,Bourke Street Mall (South),20429
10/22/2019,2019,October,22,Tuesday,2,Bourke Street Mall (South),22427
10/23/2019,2019,October,23,Wednesday,2,Bourke Street Mall (South),29426
10/24/2019,2019,October,24,Thursday,2,Bourke Street Mall (South),22594
10/25/2019,2019,October,25,Friday,2,Bourke Street Mall (South),25992
10/26/2019,2019,October,26,Saturday,2,Bourke Street Mall (South),21326
10/27/2019,2019,October,27,Sunday,2,Bourke Street Mall (South),18334
10/28/2019,2019,October,28,Monday,2,Bourke Street Mall (South),23097
10/29/2019,2019,October,29,Tuesday,2,Bourke Street Mall (South),21841
10/30/2019,2019,October,30,Wednesday,2,Bourke Street Mall (South),24141
10/31/2019,2019,October,31,Thursday,2,Bourke Street Mall (South),23330
11/1/2019,2019,November,1,Friday,2,Bourke Street Mall (South),26613
11/2/2019,2019,November,2,Saturday,2,Bourke Street Mall (South),18136
11/3/2019,2019,November,3,Sunday,2,Bourke Street Mall (South),19179
11/4/2019,2019,November,4,Monday,2,Bourke Street Mall (South),29196
11/5/2019,2019,November,5,Tuesday,2,Bourke Street Mall (South),16848
11/6/2019,2019,November,6,Wednesday,2,Bourke Street Mall (South),23756
11/7/2019,2019,November,7,Thursday,2,Bourke Street Mall (South),20752
11/8/2019,2019,November,8,Friday,2,Bourke Street Mall (South),25385
11/9/2019,2019,November,9,Saturday,2,Bourke Street Mall (South),21398
11/10/2019,2019,November,10,Sunday,2,Bourke Street Mall (South),18827
11/11/2019,2019,November,11,Monday,2,Bourke Street Mall (South),22114
11/12/2019,2019,November,12,Tuesday,2,Bourke Street Mall (South),21090
11/13/2019,2019,November,13,Wednesday,2,Bourke Street Mall (South),23620
11/14/2019,2019,November,14,Thursday,2,Bourke Street Mall (South),25864
11/15/2019,2019,November,15,Friday,2,Bourke Street Mall (South),28463
11/16/2019,2019,November,16,Saturday,2,Bourke Street Mall (South),26193
11/17/2019,2019,November,17,Sunday,2,Bourke Street Mall (South),21192
11/18/2019,2019,November,18,Monday,2,Bourke Street Mall (South),23770
11/19/2019,2019,November,19,Tuesday,2,Bourke Street Mall (South),24167
11/20/2019,2019,November,20,Wednesday,2,Bourke Street Mall (South),24503
11/21/2019,2019,November,21,Thursday,2,Bourke Street Mall (South),22906
11/22/2019,2019,November,22,Friday,2,Bourke Street Mall (South),30634
11/23/2019,2019,November,23,Saturday,2,Bourke Street Mall (South),27459
11/24/2019,2019,November,24,Sunday,2,Bourke Street Mall (South),23616
11/25/2019,2019,November,25,Monday,2,Bourke Street Mall (South),25289
11/26/2019,2019,November,26,Tuesday,2,Bourke Street Mall (South),23603
11/27/2019,2019,November,27,Wednesday,2,Bourke Street Mall (South),26663
11/28/2019,2019,November,28,Thursday,2,Bourke Street Mall (South),30211
11/29/2019,2019,November,29,Friday,2,Bourke Street Mall (South),41419
11/30/2019,2019,November,30,Saturday,2,Bourke Street Mall (South),32079
12/1/2019,2019,December,1,Sunday,2,Bourke Street Mall (South),23665
12/2/2019,2019,December,2,Monday,2,Bourke Street Mall (South),25206
12/3/2019,2019,December,3,Tuesday,2,Bourke Street Mall (South),23973
12/4/2019,2019,December,4,Wednesday,2,Bourke Street Mall (South),26369
12/5/2019,2019,December,5,Thursday,2,Bourke Street Mall (South),29484
12/6/2019,2019,December,6,Friday,2,Bourke Street Mall (South),32142
12/7/2019,2019,December,7,Saturday,2,Bourke Street Mall (South),31879
12/8/2019,2019,December,8,Sunday,2,Bourke Street Mall (South),26258
12/9/2019,2019,December,9,Monday,2,Bourke Street Mall (South),23408
12/10/2019,2019,December,10,Tuesday,2,Bourke Street Mall (South),27251
12/11/2019,2019,December,11,Wednesday,2,Bourke Street Mall (South),28818
12/12/2019,2019,December,12,Thursday,2,Bourke Street Mall (South),31232
12/13/2019,2019,December,13,Friday,2,Bourke Street Mall (South),33455
12/14/2019,2019,December,14,Saturday,2,Bourke Street Mall (South),34082
12/15/2019,2019,December,15,Sunday,2,Bourke Street Mall (South),30635
12/16/2019,2019,December,16,Monday,2,Bourke Street Mall (South),31314
12/17/2019,2019,December,17,Tuesday,2,Bourke Street Mall (South),31865
12/18/2019,2019,December,18,Wednesday,2,Bourke Street Mall (South),27678
12/19/2019,2019,December,19,Thursday,2,Bourke Street Mall (South),37633
12/20/2019,2019,December,20,Friday,2,Bourke Street Mall (South),23821
12/21/2019,2019,December,21,Saturday,2,Bourke Street Mall (South),35594
12/22/2019,2019,December,22,Sunday,2,Bourke Street Mall (South),35717
12/23/2019,2019,December,23,Monday,2,Bourke Street Mall (South),44481
12/24/2019,2019,December,24,Tuesday,2,Bourke Street Mall (South),36662
12/25/2019,2019,December,25,Wednesday,2,Bourke Street Mall (South),12175
12/26/2019,2019,December,26,Thursday,2,Bourke Street Mall (South),52761
12/27/2019,2019,December,27,Friday,2,Bourke Street Mall (South),33075
12/28/2019,2019,December,28,Saturday,2,Bourke Street Mall (South),25898
12/29/2019,2019,December,29,Sunday,2,Bourke Street Mall (South),22438
12/30/2019,2019,December,30,Monday,2,Bourke Street Mall (South),19509
12/31/2019,2019,December,31,Tuesday,2,Bourke Street Mall (South),28677
1/1/2020,2020,January,1,Wednesday,2,Bourke Street Mall (South),19040
1/2/2020,2020,January,2,Thursday,2,Bourke Street Mall (South),26254
1/3/2020,2020,January,3,Friday,2,Bourke Street Mall (South),23292
1/4/2020,2020,January,4,Saturday,2,Bourke Street Mall (South),21043
1/5/2020,2020,January,5,Sunday,2,Bourke Street Mall (South),16544
1/6/2020,2020,January,6,Monday,2,Bourke Street Mall (South),20972
1/7/2020,2020,January,7,Tuesday,2,Bourke Street Mall (South),22294
1/8/2020,2020,January,8,Wednesday,2,Bourke Street Mall (South),23637
1/9/2020,2020,January,9,Thursday,2,Bourke Street Mall (South),23016
1/10/2020,2020,January,10,Friday,2,Bourke Street Mall (South),21946
1/11/2020,2020,January,11,Saturday,2,Bourke Street Mall (South),22001
1/12/2020,2020,January,12,Sunday,2,Bourke Street Mall (South),17479
1/13/2020,2020,January,13,Monday,2,Bourke Street Mall (South),20591
1/14/2020,2020,January,14,Tuesday,2,Bourke Street Mall (South),19146
1/15/2020,2020,January,15,Wednesday,2,Bourke Street Mall (South),17623
1/16/2020,2020,January,16,Thursday,2,Bourke Street Mall (South),23654
1/17/2020,2020,January,17,Friday,2,Bourke Street Mall (South),26594
1/18/2020,2020,January,18,Saturday,2,Bourke Street Mall (South),21838
1/19/2020,2020,January,19,Sunday,2,Bourke Street Mall (South),18267
1/20/2020,2020,January,20,Monday,2,Bourke Street Mall (South),19634
1/21/2020,2020,January,21,Tuesday,2,Bourke Street Mall (South),24715
1/22/2020,2020,January,22,Wednesday,2,Bourke Street Mall (South),23173
1/23/2020,2020,January,23,Thursday,2,Bourke Street Mall (South),24887
1/24/2020,2020,January,24,Friday,2,Bourke Street Mall (South),27973
1/25/2020,2020,January,25,Saturday,2,Bourke Street Mall (South),23411
1/26/2020,2020,January,26,Sunday,2,Bourke Street Mall (South),20395
1/27/2020,2020,January,27,Monday,2,Bourke Street Mall (South),17605
1/28/2020,2020,January,28,Tuesday,2,Bourke Street Mall (South),22652
1/29/2020,2020,January,29,Wednesday,2,Bourke Street Mall (South),21007
1/30/2020,2020,January,30,Thursday,2,Bourke Street Mall (South),19438
1/31/2020,2020,January,31,Friday,2,Bourke Street Mall (South),18763
2/1/2020,2020,February,1,Saturday,2,Bourke Street Mall (South),16269
2/2/2020,2020,February,2,Sunday,2,Bourke Street Mall (South),16190
2/3/2020,2020,February,3,Monday,2,Bourke Street Mall (South),19333
2/4/2020,2020,February,4,Tuesday,2,Bourke Street Mall (South),20050
2/5/2020,2020,February,5,Wednesday,2,Bourke Street Mall (South),20197
2/6/2020,2020,February,6,Thursday,2,Bourke Street Mall (South),21082
2/7/2020,2020,February,7,Friday,2,Bourke Street Mall (South),22472
2/8/2020,2020,February,8,Saturday,2,Bourke Street Mall (South),18657
2/9/2020,2020,February,9,Sunday,2,Bourke Street Mall (South),14517
2/10/2020,2020,February,10,Monday,2,Bourke Street Mall (South),18664
2/11/2020,2020,February,11,Tuesday,2,Bourke Street Mall (South),18767
2/12/2020,2020,February,12,Wednesday,2,Bourke Street Mall (South),19864
2/13/2020,2020,February,13,Thursday,2,Bourke Street Mall (South),20707
2/14/2020,2020,February,14,Friday,2,Bourke Street Mall (South),22876
2/15/2020,2020,February,15,Saturday,2,Bourke Street Mall (South),18819
2/16/2020,2020,February,16,Sunday,2,Bourke Street Mall (South),16125
2/17/2020,2020,February,17,Monday,2,Bourke Street Mall (South),19584
2/18/2020,2020,February,18,Tuesday,2,Bourke Street Mall (South),17304
2/19/2020,2020,February,19,Wednesday,2,Bourke Street Mall (South),19903
2/20/2020,2020,February,20,Thursday,2,Bourke Street Mall (South),23701
2/21/2020,2020,February,21,Friday,2,Bourke Street Mall (South),25151
2/22/2020,2020,February,22,Saturday,2,Bourke Street Mall (South),22798
2/23/2020,2020,February,23,Sunday,2,Bourke Street Mall (South),16510
2/24/2020,2020,February,24,Monday,2,Bourke Street Mall (South),18657
2/25/2020,2020,February,25,Tuesday,2,Bourke Street Mall (South),18969
2/26/2020,2020,February,26,Wednesday,2,Bourke Street Mall (South),21089
2/27/2020,2020,February,27,Thursday,2,Bourke Street Mall (South),21606
2/28/2020,2020,February,28,Friday,2,Bourke Street Mall (South),24401
2/29/2020,2020,February,29,Saturday,2,Bourke Street Mall (South),22328
3/1/2020,2020,March,1,Sunday,2,Bourke Street Mall (South),15849
3/2/2020,2020,March,2,Monday,2,Bourke Street Mall (South),19560
3/3/2020,2020,March,3,Tuesday,2,Bourke Street Mall (South),20174
3/4/2020,2020,March,4,Wednesday,2,Bourke Street Mall (South),19902
3/5/2020,2020,March,5,Thursday,2,Bourke Street Mall (South),19784
3/6/2020,2020,March,6,Friday,2,Bourke Street Mall (South),23734
3/7/2020,2020,March,7,Saturday,2,Bourke Street Mall (South),22348
3/8/2020,2020,March,8,Sunday,2,Bourke Street Mall (South),19178
3/9/2020,2020,March,9,Monday,2,Bourke Street Mall (South),16400
3/10/2020,2020,March,10,Tuesday,2,Bourke Street Mall (South),19479
3/11/2020,2020,March,11,Wednesday,2,Bourke Street Mall (South),19511
3/12/2020,2020,March,12,Thursday,2,Bourke Street Mall (South),20422
3/13/2020,2020,March,13,Friday,2,Bourke Street Mall (South),20825
3/14/2020,2020,March,14,Saturday,2,Bourke Street Mall (South),18452
3/15/2020,2020,March,15,Sunday,2,Bourke Street Mall (South),13550
3/16/2020,2020,March,16,Monday,2,Bourke Street Mall (South),15930
3/17/2020,2020,March,17,Tuesday,2,Bourke Street Mall (South),13478
3/18/2020,2020,March,18,Wednesday,2,Bourke Street Mall (South),12313
3/19/2020,2020,March,19,Thursday,2,Bourke Street Mall (South),12146
3/20/2020,2020,March,20,Friday,2,Bourke Street Mall (South),12304
3/21/2020,2020,March,21,Saturday,2,Bourke Street Mall (South),9764
3/22/2020,2020,March,22,Sunday,2,Bourke Street Mall (South),6865
3/23/2020,2020,March,23,Monday,2,Bourke Street Mall (South),8920
3/24/2020,2020,March,24,Tuesday,2,Bourke Street Mall (South),5516
3/25/2020,2020,March,25,Wednesday,2,Bourke Street Mall (South),4940
3/26/2020,2020,March,26,Thursday,2,Bourke Street Mall (South),4802
3/27/2020,2020,March,27,Friday,2,Bourke Street Mall (South),4253
3/28/2020,2020,March,28,Saturday,2,Bourke Street Mall (South),3859
3/29/2020,2020,March,29,Sunday,2,Bourke Street Mall (South),2889
3/30/2020,2020,March,30,Monday,2,Bourke Street Mall (South),3533
3/31/2020,2020,March,31,Tuesday,2,Bourke Street Mall (South),2993
4/1/2020,2020,April,1,Wednesday,2,Bourke Street Mall (South),3259
4/2/2020,2020,April,2,Thursday,2,Bourke Street Mall (South),2884
4/3/2020,2020,April,3,Friday,2,Bourke Street Mall (South),3339
4/4/2020,2020,April,4,Saturday,2,Bourke Street Mall (South),2255
4/5/2020,2020,April,5,Sunday,2,Bourke Street Mall (South),2132
